6BAC3248-72FA-4E07-86F5-7B277245E076,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-15,5800.0000,4747400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
22A9F10F-95ED-4954-8CA6-EC6077D0081D,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-14,3300.0000,4741600.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
B359E2E1-846B-4CD4-8A40-23C7A926AFB4,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-13,4100.0000,4738300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
73ECB9E8-B75B-48FA-A329-79980B108EF8,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-12,3100.0000,4734200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
8E11388B-CA26-4FAB-A22F-12B6A9619588,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-11,5800.0000,4731100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
F48E6916-1764-4166-BA9E-F8A7B7E2ACA2,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-10,6400.0000,4725300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
84718C22-1CB9-45FC-8C83-73CE24A0ED66,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-09,4600.0000,4718900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
905AB91A-70C9-48A4-90BE-3CA2925BC20A,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-08,3800.0000,4714300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
FABCDE18-C574-46C5-AD9F-9E7F94A68CDB,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-07,3400.0000,4710500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
5553E7D6-8736-4707-AAF3-8FE7D7D78DC0,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-06,6800.0000,4707100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
B369DC88-0DD4-401E-8A1E-304C40C4EE0D,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-05,2800.0000,4700300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
0624B091-A5BB-4824-A48B-1AC66ECE352C,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-04,3600.0000,4697500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
BED0643E-6CA5-4B03-A76B-1FF2127BE355,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-03,6300.0000,4693900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
6E9580A5-D6AD-438A-AE43-69778D80454E,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-02,4700.0000,4687600.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
10687295-56C3-4D64-8A1B-4D2C26335FFF,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-10-01,3100.0000,4682900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
D34A74E3-2795-451F-AEB6-CF3B4C94FFBF,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-30,3000.0000,4679800.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
DC2415A7-D3C4-4EED-978D-D7AE22733FF2,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-29,5800.0000,4676800.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
5819F81C-5970-4F3C-BBAA-CAC258894411,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-28,5700.0000,4671000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
7A2C4193-A7A0-4664-9B7B-BF284946373D,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-27,4600.0000,4665300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
F5D8AA69-D735-4CD6-918D-E8D7E748AB03,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-26,3500.0000,4660700.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
2A3CE9DF-3DB5-4CFE-8F97-E7BE928D06DC,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-25,4800.0000,4657200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
3F9C8CED-F469-4EF8-A23A-4AFD7E1AE0E0,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-24,3300.0000,4652400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
A32325F0-5AB8-48D6-AB1F-7F1DDBA84696,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-23,2900.0000,4649100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
842CF581-4D67-42E1-823E-1B0285DD9F19,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-22,4600.0000,4646200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
BD16C2C6-F92E-4BED-A3CC-2F9C31CF8534,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-21,3700.0000,4641600.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
5E1095EF-D7F2-41D3-964A-B3532500CA94,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-20,3700.0000,4637900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
439F04CF-7466-458D-8225-1DFD8A78383F,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-19,4900.0000,4634200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
3CDE40B9-AB9A-4936-9FBA-6D865CA961E6,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-18,5400.0000,4629300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
4F09515A-803A-491D-99E3-434BC8D8BCFC,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-17,8800.0000,4623900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
B4CF8C5E-56B5-4338-B9C2-5E7F5DA58929,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-16,4800.0000,4615100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
16D08DD6-1146-42B5-800E-F0BA9E668E9F,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-15,4900.0000,4610300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
17FC3872-CA8A-487E-AFB1-67806B84BCF9,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-14,4900.0000,4605400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
1FDEF602-B872-40EE-8F28-B615F52931C6,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-13,4300.0000,4600500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
EF7ACA5D-6435-428F-98BD-14B7A06D4500,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-12,5200.0000,4596200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
353A0BDE-EFCE-46EF-BE33-7FEDA70601A2,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-11,5600.0000,4591000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
7DC41AED-EDD2-44E9-8A7D-E44EF5E3DA76,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-10,6000.0000,4585400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
96E454D9-3D3D-4180-BFE3-DE6E8EA22E68,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-09,4200.0000,4579400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
699779C5-CE93-49B7-B969-751EB5306CC9,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-08,5000.0000,4575200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
71D3AA98-187E-4086-9CD0-8FFA76E70673,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-07,4000.0000,4570200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
15C140F6-48C5-491F-AFFA-C052DE80BC90,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-06,4300.0000,4566200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
852BDBA2-ED0B-4E9B-8C10-241040FAECA6,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-05,3700.0000,4561900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
CE4D7562-B630-446F-92D6-916AB8E4CBFD,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-04,5400.0000,4558200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
E8AE0794-FD79-45B9-BE9C-68C6A897656A,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-03,4500.0000,4552800.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
0FB231F3-CBC0-4E7D-A23B-D6538658014F,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-02,3600.0000,4548300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
F8DA0B82-B51C-4989-A8C5-DFCF1993273E,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-09-01,3700.0000,4544700.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
89FE9EF0-A921-48CA-9485-5BD0B045188D,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-31,7900.0000,4541000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
A306A05A-B6D0-44B9-AA99-1813B792D149,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-30,8000.0000,4533100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
D8178C8E-3C8C-4409-930A-593D59AD933F,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-29,4100.0000,4525100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
056E4746-F21D-4A85-A793-DE9DB07E7713,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-28,5100.0000,4521000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
512E9B95-BEDA-4E9B-8905-692A4CA319E9,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-27,3900.0000,4515900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
65AD671F-C886-4370-B934-3666D4528D0A,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-26,3600.0000,4512000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
8C4A9A7B-5408-4A79-BF9D-E27CFE051B53,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-25,7300.0000,4508400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
A0DFD700-DE85-4CE8-A07C-A76437429F67,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-24,3200.0000,4501100.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
C2627BFC-9510-46A9-8C92-D8A2F06D807F,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-23,5300.0000,4497900.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
2AF1EE35-DC80-44E8-BB8A-BDFCD7A0F2CB,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-22,5100.0000,4492600.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
ED00CA7D-8477-44A2-9F6A-77B54F936A45,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-21,6900.0000,4487500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
E2806704-E50D-4CAB-BBA5-7AE5EBE19BC2,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-20,3800.0000,4480600.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
9B80384E-49B6-4D41-8E81-735D48A37D37,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-19,3300.0000,4476800.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
3F4C4989-D66B-4D93-B7F0-14EE5BE162C6,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-18,5200.0000,4473500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
BE440A11-AE21-4507-97BE-C30A15AF40E7,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-17,3800.0000,4468300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
314F9526-DB02-49E9-A005-FF29D7FC1D72,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-16,4100.0000,4464500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
0CEC8469-43E1-45D0-8B10-4B80F42197CB,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-15,4200.0000,4460400.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
ED8100E9-343E-4780-8428-ACB114BFBEA4,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-14,4000.0000,4456200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
AEC049F6-D40C-4078-B7DB-2E05A0B68309,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-13,5700.0000,4452200.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
B2BB3CF0-0ACB-46C3-9912-2D4805108ED5,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-12,3200.0000,4446500.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
5AD3EE45-BCC0-471A-A399-0CA1874C6585,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-11,3300.0000,4443300.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
CAD0BED2-4725-403C-B1EA-7E7624B33924,1C7B6C03-481C-4BF9-A8D8-CAA16A6DE399,2023-08-10,3800.0000,4440000.0000,E1F519FD-1564-4E87-9790-6D9BF89D544E
